1024	11	24	1	1	1	7.23	10	46.3	38.1
1273	1	18	1	1	1	6.49	10	45.8	38.4
1304	11	7	1	1	1	6.67	10	45.5	38.5
1550	6	1	1	1	1	5.39	10	46	37.8
1593	6	1	1	1	1	6.12	10	47.5	37.8
1621	5	21	1	1	1	5.71	10	47.7	37.4
1641	0.2	0.5	1	1	1	6.77	12.9	46.1	37.9
1717	3	12	1	1	1	5.94	10	46.3	38.1
1721	4	26	1	1	1	7.23	10	46.7	37.9
1780	1	8	1	1	1	7.32	10	46.25	38.15
1786	10	1	1	1	1	6.31	10	45.6	38.3
1807	7	11	1	1	1	5.71	21.9	45.2	38.3
1840	7	2	1	1	1	7.32	7.3	43.9	39.5
1844	5	13	1	1	1	6.86	8.7	48	37.4
1863	12	30	1	1	1	6.12	8.8	48.6	38.2
1879	3	22	1	1	1	6.67	13.6	47.9	37.8
1883	5	3	1	1	1	6.21	6.8	47.2	37.9
1896	4	1	1	1	1	6.67	12.2	48.4	37.8
1900	2	23	1	1	1	5.65	13.2	44.87	38.45
