62.03	27.88	7.61
49.35	36.99	7.4
54.65	39.82	7.4
59.02	34.04	7.4
57.43	33.39	7.4
49	33	7.4
54.798	39.526	7.33
57.65	37.86	7.3
59.73	33.96	7.3
43.9	39.1	7.2
49.81	35.71	7.2
44.65	38.15	7.1
58.44	37.79	7.1
52.7	36.14	7
57.77	29.99	7
59.82	33.88	7
52.78	28.39	6.9
56.38	27.59	6.9
42.7	41.1	6.8
58.66	33.42	6.8
42.2	40.4	6.7
44.16	40.96	6.7
56.9	29.9	6.7
57.61	30.16	6.7
47.67	34.35	6.7
48.99	38.05	6.6
55.94	37.85	6.6
57.29	37.74	6.6
62.64	27.63	6.6
55.47	28.23	6.6
57.19	28.34	6.6
46	39.2	6.5
55.08	35.4	6.5
49.02	35.597	6.5
58.38	29.08	6.5
54.51	27.78	6.5
59.24	28.35	6.41
51.566	36.259	6.4
59.77	36.94	6.4
58.51	35.91	6.4
59.23	33.86	6.4
62.05	27.79	6.4
56.76	30.8	6.4
56	27	6.4
53.61	36.59	6.3
56.5	37.97	6.3
58.12	36.33	6.3
57.1	34.5	6.3
53.64	34.72	6.3
60.5	30.78	6.3
51.64	30.65	6.3
55.28	26.29	6.3
56.42	27.22	6.3
49.8	32.26	6.3
54.3	27.2	6.3
55.72	26.94	6.22
54.58	37.4	6.21
51.59	28.48	6.21
42.5	39.1	6.2
42.2	38.5	6.2
45.04	38.23	6.2
54.9	36.9	6.2
60	35	6.2
46	38	6.2
56	32	6.2
56.02	32.1	6.2
50.65	34.59	6.2
55.38	25.51	6.2
44.67	36.01	6.2
51.88	29.5	6.2
46.87	38.55	6.14
48.91	33.65	6.11
42.7	40.5	6.1
44	38	6.1
43.22	40.09	6.1
43.8	41.7	6.1
43.39	39.07	6.1
48.05	38.08	6.1
57.34	38.36	6.1
58.92	33.47	6.1
60.04	27.86	6.1
46.97	32.39	6.1
49.6	32.06	6.1
55.02	27.88	6.1
49.02	32.6	6.1
48.8	33.37	6.1
56.8	28.12	6.1
53.16	28.34	6.1
56.25	27.47	6.1
48.08	32.62	6.1
49.65	32.14	6.1
51.68	29.97	6.1
55.82	26.83	6.05
51.75	29.75	6.01
47.72	32.65	6.01
43.06	40.28	6
48.5	38.59	6
43.41	41.33	6
45.25	40.5	6
44.11	39.9	6
48.51	38.72	6
53.21	35.91	6
59.98	29.89	6
59.11	35.19	6
57.31	34.58	6
60.45	33.67	6
57.78	29.46	6
60.7	34.5	6
53.8	27.5	6
56.7	27.68	6
57.21	28.34	6
56.7	27.8	6
55.57	28.09	6
47.8	34.37	6
56.01	28.17	6
55.62	28.39	6
52.13	28.71	6
50.7	31.99	6
56.4	27.6	6
50.92	30.17	6
52.62	29.1	6
56.76	28.18	6
54.165	28.311	5.96
57.382	38.139	5.94
54.49	35.46	5.91
49	39	5.9
46.6	39.3	5.9
43.1	39.6	5.9
52.95	35.83	5.9
57.88	37.18	5.9
55.63	36.58	5.9
58	34	5.9
56.48	30.93	5.9
57.72	29.89	5.9
59.743	29.018	5.9
44.01	36.19	5.9
42.55	35.91	5.9
52.76	27.4	5.9
52.48	28.17	5.9
54.21	27.81	5.9
56.11	27.44	5.9
59.23	35.2	5.81
43.7	41.4	5.8
44.6	41.5	5.8
47.8	39	5.8
43.74	40.9	5.8
44.68	40.61	5.8
43.85	38.68	5.8
44.3	38.57	5.8
44.14	41.08	5.8
43.75	41.43	5.8
57.85	37.74	5.8
57.73	37.49	5.8
57.31	37.56	5.8
47.65	36.58	5.8
59.33	28.97	5.8
60.16	31.45	5.8
58.66	30.99	5.8
57.56	30.08	5.8
60.93	27.54	5.8
58.14	35.56	5.8
59.98	32.46	5.8
56.03	27.67	5.8
53.91	27.6	5.8
54	28	5.8
51.44	29.9	5.8
45.87	33.12	5.8
53.28	27.22	5.8
46.84	33.5	5.8
51.72	29.72	5.8
45.97	35.76	5.8
49.12	31.41	5.8
49.93	31.66	5.8
53.15	27.22	5.8
48.49	33.54	5.8
51.58	29.96	5.8
56.68	28.19	5.8
45.48	34.35	5.71
53.38	26.19	5.71
42.2	39.6	5.7
45	40.7	5.7
43.86	41.2	5.7
58.19	38.1	5.7
56.9	31.3	5.7
60	29.02	5.7
58.86	33.23	5.7
45.21	37.11	5.7
55	27	5.7
45	36	5.7
51.35	28.79	5.7
50.81	30.93	5.7
47.75	33.75	5.7
48.8	32.34	5.7
53.98	26.83	5.7
45.63	34.05	5.7
48.58	32.59	5.7
54.43	27.16	5.7
62.342	27.97	5.62
51.792	28.089	5.62
50.84	34.52	5.61
56.75	29.63	5.61
57.656	30.029	5.61
47.36	32.36	5.61
53.84	26.99	5.61
51.35	29.3	5.61
44.3	41.4	5.6
43.5	41	5.6
43.3	39	5.6
43.3	38.47	5.6
44.12	41.42	5.6
45.17	41.77	5.6
42.953	38.407	5.6
52.08	35.86	5.6
54.5	36.7	5.6
49.44	36.59	5.6
50.26	37.33	5.6
52.28	36.06	5.6
49.18	36.95	5.6
57.9	37.12	5.6
59.32	37.1	5.6
57.58	30.36	5.6
56.97	33.9	5.6
52.55	32.19	5.6
59.26	32.55	5.6
45.5	36.5	5.6
58.76	35.19	5.6
59.15	32.68	5.6
46.5	33.5	5.6
44.57	37.21	5.6
47	33	5.6
48	34	5.6
46.4	33.2	5.6
52.75	27.5	5.6
52.03	29.07	5.6
51.12	30.29	5.6
47.51	32.8	5.6
